                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.60813,                0.45215,                 1.0668,                0.93945,                0.82735,                0.90671,                  0.771,                 0.6132,                0.40528,                 1.0728,               0.006337,               0.006337,               0.006337
                    113,                0.60383,                 0.4435,                 1.0634,                0.95648,                0.81721,                 0.9052,                 0.7713,                0.61223,                0.40192,                 1.0721,               0.006304,               0.006304,               0.006304
                    114,                0.60836,                0.44701,                 1.0637,                 0.9543,                0.81898,                 0.9046,                0.77211,                0.60665,                0.40081,                 1.0658,               0.006271,               0.006271,               0.006271
                    115,                0.61831,                0.45293,                 1.0717,                0.94161,                0.82837,                0.90719,                0.77418,                 0.6095,                0.39727,                 1.0699,               0.006238,               0.006238,               0.006238
                    116,                0.61101,                0.45127,                 1.0659,                0.94423,                 0.8273,                0.90839,                0.77467,                0.60997,                 0.3979,                 1.0694,               0.006205,               0.006205,               0.006205
                    117,                0.60435,                0.44532,                 1.0633,                0.94899,                0.82681,                0.90692,                0.77403,                0.60835,                0.40036,                 1.0676,               0.006172,               0.006172,               0.006172
                    118,                0.60546,                0.44646,                 1.0625,                0.95045,                0.82632,                0.90878,                0.77572,                0.61084,                0.39856,                  1.069,               0.006139,               0.006139,               0.006139
                    119,                0.61569,                0.45431,                 1.0679,                 0.9426,                0.83023,                 0.9089,                0.77391,                0.61278,                  0.401,                 1.0702,               0.006106,               0.006106,               0.006106
                    120,                0.60734,                0.44416,                 1.0622,                0.95056,                  0.818,                0.90696,                0.77328,                0.61046,                0.40019,                 1.0656,               0.006073,               0.006073,               0.006073
                    121,                0.60259,                0.44465,                 1.0562,                0.94575,                0.82681,                0.90684,                0.77362,                0.61037,                0.39483,                 1.0662,                0.00604,                0.00604,                0.00604
                    122,                0.60731,                  0.445,                 1.0592,                0.93936,                0.83611,                 0.9101,                0.77457,                0.60463,                0.38679,                  1.061,               0.006007,               0.006007,               0.006007
