                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.55492,                0.34735,                0.97806,                0.93596,                 0.8294,                0.89728,                0.76506,                0.58579,                0.35113,                  1.037,                0.00472,                0.00472,                0.00472
                    162,                0.55205,                0.34791,                0.98214,                0.95057,                0.81847,                0.89794,                0.76648,                0.58572,                0.35475,                 1.0391,               0.004687,               0.004687,               0.004687
                    163,                0.55403,                0.34699,                0.98286,                0.95167,                0.82339,                0.89671,                0.76572,                0.58476,                0.35518,                  1.038,               0.004654,               0.004654,               0.004654
                    164,                0.54929,                0.34488,                0.98436,                0.94297,                0.82516,                0.89675,                0.76659,                0.58416,                0.35476,                 1.0376,               0.004621,               0.004621,               0.004621
                    165,                 0.5615,                0.35201,                0.98825,                0.94537,                0.82436,                0.89648,                0.76518,                0.58348,                0.35415,                 1.0356,               0.004588,               0.004588,               0.004588
                    166,                0.55569,                0.34661,                0.98683,                0.94751,                 0.8229,                 0.8958,                0.76694,                 0.5836,                0.35593,                 1.0352,               0.004555,               0.004555,               0.004555
                    167,                0.55709,                0.34612,                0.98218,                0.94455,                 0.8251,                 0.8959,                0.76684,                0.58361,                0.35512,                 1.0355,               0.004522,               0.004522,               0.004522
                    168,                0.55253,                0.34834,                0.98217,                0.95048,                0.81694,                0.89664,                0.76742,                0.58459,                0.35794,                 1.0355,               0.004489,               0.004489,               0.004489
                    169,                 0.5479,                0.34222,                0.98309,                0.93752,                0.82436,                0.89713,                0.76681,                0.58467,                0.35581,                 1.0348,               0.004456,               0.004456,               0.004456
                    170,                 0.5529,                0.34557,                0.98537,                0.94418,                0.81996,                0.89632,                0.76796,                0.58444,                 0.3549,                 1.0352,               0.004423,               0.004423,               0.004423
                    171,                0.54645,                0.34005,                0.98159,                0.94126,                 0.8231,                0.89656,                0.76856,                0.58444,                 0.3555,                 1.0358,                0.00439,                0.00439,                0.00439
                    172,                0.54889,                0.34286,                0.98064,                0.93684,                0.82724,                0.89707,                0.76892,                0.58406,                0.35672,                 1.0362,               0.004357,               0.004357,               0.004357
                    173,                0.55637,                0.34607,                0.98454,                 0.9424,                0.81849,                0.89609,                0.76885,                0.58391,                0.35841,                 1.0357,               0.004324,               0.004324,               0.004324
                    174,                0.54672,                0.34272,                0.98209,                0.93991,                0.82534,                0.89573,                0.76766,                0.58296,                0.35734,                  1.036,               0.004291,               0.004291,               0.004291
                    175,                0.54758,                0.33938,                0.97795,                0.94397,                0.82425,                0.89569,                0.76723,                0.58194,                0.35718,                 1.0352,               0.004258,               0.004258,               0.004258
                    176,                0.55109,                0.33933,                0.97992,                0.93925,                0.82632,                0.89657,                0.76898,                0.58132,                0.35479,                 1.0344,               0.004225,               0.004225,               0.004225
                    177,                0.55081,                0.34201,                0.98159,                 0.9445,                0.82583,                 0.8969,                 0.7688,                0.58102,                 0.3535,                 1.0343,               0.004192,               0.004192,               0.004192
                    178,                0.54615,                0.33941,                0.98294,                 0.9414,                0.82522,                0.89602,                0.76908,                0.58216,                0.35202,                 1.0353,               0.004159,               0.004159,               0.004159
                    179,                0.54896,                0.33971,                0.97622,                0.94953,                0.81914,                0.89527,                0.76797,                0.58205,                0.35273,                 1.0348,               0.004126,               0.004126,               0.004126
                    180,                0.54698,                0.33614,                  0.977,                 0.9391,                 0.8273,                0.89545,                0.76828,                 0.5812,                0.35226,                  1.034,               0.004093,               0.004093,               0.004093
                    181,                 0.5498,                 0.3382,                0.97375,                0.94852,                0.82241,                0.89544,                0.76782,                0.58154,                  0.353,                 1.0345,                0.00406,                0.00406,                0.00406
                    182,                0.54058,                0.33516,                0.97824,                0.94629,                0.82387,                0.89571,                0.76804,                0.58253,                0.35361,                 1.0353,               0.004027,               0.004027,               0.004027
                    183,                0.54446,                0.33372,                 0.9722,                0.94804,                0.82118,                0.89521,                0.76745,                0.58267,                0.35334,                 1.0356,               0.003994,               0.003994,               0.003994
                    184,                0.54001,                0.33403,                0.97649,                0.93456,                0.82975,                 0.8951,                0.76698,                0.58227,                0.35301,                 1.0354,               0.003961,               0.003961,               0.003961
                    185,                0.54582,                0.33541,                0.97938,                0.93554,                 0.8307,                0.89609,                0.76701,                0.58255,                0.35231,                  1.036,               0.003928,               0.003928,               0.003928
                    186,                0.54687,                0.33735,                0.97963,                0.93651,                0.82975,                0.89605,                0.76812,                0.58108,                0.35008,                 1.0349,               0.003895,               0.003895,               0.003895
                    187,                0.54044,                0.33342,                0.97077,                 0.9429,                0.82401,                0.89731,                 0.7691,                0.58044,                0.34795,                 1.0342,               0.003862,               0.003862,               0.003862
                    188,                0.53711,                0.33025,                0.97224,                0.94383,                0.82241,                0.89833,                0.76886,                0.57984,                 0.3462,                 1.0338,               0.003829,               0.003829,               0.003829
                    189,                0.53681,                0.33463,                 0.9727,                0.93272,                0.83421,                0.89784,                0.76912,                 0.5804,                0.34667,                 1.0344,               0.003796,               0.003796,               0.003796
                    190,                0.54351,                0.33531,                0.97485,                0.93441,                0.83219,                 0.8976,                0.76933,                 0.5823,                 0.3482,                 1.0357,               0.003763,               0.003763,               0.003763
                    191,                0.53983,                0.33166,                0.97554,                0.93566,                0.83464,                0.89695,                0.76831,                0.58081,                0.34817,                 1.0346,                0.00373,                0.00373,                0.00373
                    192,                0.53844,                0.33154,                0.97677,                0.93809,                 0.8303,                0.89668,                0.76805,                0.58109,                0.34972,                 1.0348,               0.003697,               0.003697,               0.003697
                    193,                 0.5403,                0.33212,                0.97638,                0.93919,                0.82632,                0.89653,                0.76858,                0.58117,                0.34896,                 1.0356,               0.003664,               0.003664,               0.003664
                    194,                0.53366,                0.32501,                0.97385,                0.94224,                0.82205,                0.89613,                0.76767,                0.58147,                0.34985,                 1.0363,               0.003631,               0.003631,               0.003631
                    195,                0.53854,                0.33031,                0.97054,                0.94989,                0.81618,                0.89527,                0.76751,                0.58218,                0.35173,                 1.0372,               0.003598,               0.003598,               0.003598
                    196,                0.54185,                0.33422,                0.97388,                0.94792,                  0.818,                0.89521,                0.76647,                0.58182,                0.35346,                 1.0377,               0.003565,               0.003565,               0.003565
                    197,                0.53567,                0.32682,                0.97038,                0.94831,                0.81654,                 0.8952,                0.76609,                 0.5819,                0.35398,                 1.0384,               0.003532,               0.003532,               0.003532
                    198,                0.52817,                0.32322,                0.97036,                0.95124,                0.81605,                0.89531,                0.76616,                 0.5818,                0.35418,                 1.0384,               0.003499,               0.003499,               0.003499
                    199,                0.52887,                0.32373,                0.96952,                0.94833,                0.81751,                0.89447,                0.76606,                0.58154,                0.35301,                  1.038,               0.003466,               0.003466,               0.003466
                    200,                0.53671,                0.32692,                0.97373,                0.95329,                0.81556,                0.89468,                0.76576,                0.58204,                0.35376,                 1.0379,               0.003433,               0.003433,               0.003433
                    201,                  0.532,                 0.3244,                0.97582,                0.94862,                0.81703,                0.89551,                0.76663,                0.58246,                0.35389,                 1.0382,                 0.0034,                 0.0034,                 0.0034
                    202,                0.53065,                 0.3253,                0.96829,                0.94618,                0.81849,                0.89639,                0.76822,                0.58172,                 0.3526,                  1.038,               0.003367,               0.003367,               0.003367
                    203,                0.52904,                0.32431,                0.96644,                0.94458,                0.81751,                0.89717,                0.76698,                0.58114,                0.35149,                 1.0378,               0.003334,               0.003334,               0.003334
                    204,                0.53864,                0.32742,                0.97091,                0.94141,                0.81752,                0.89654,                0.76821,                0.58047,                0.35237,                  1.037,               0.003301,               0.003301,               0.003301
                    205,                0.53256,                0.32694,                0.97126,                  0.943,                0.81898,                0.89649,                0.76782,                0.58069,                 0.3529,                 1.0371,               0.003268,               0.003268,               0.003268
                    206,                0.53092,                0.32191,                0.96887,                0.92749,                0.82975,                 0.8966,                0.76735,                0.57964,                0.35258,                 1.0362,               0.003235,               0.003235,               0.003235
                    207,                0.53094,                0.32453,                 0.9686,                0.92816,                0.82877,                0.89676,                0.76788,                0.57935,                0.35374,                 1.0362,               0.003202,               0.003202,               0.003202
                    208,                0.52722,                0.32019,                0.97489,                0.93317,                0.82436,                0.89636,                0.76752,                0.58055,                0.35524,                 1.0368,               0.003169,               0.003169,               0.003169
                    209,                0.52695,                0.32374,                   0.97,                0.93597,                0.82243,                0.89601,                0.76689,                  0.581,                0.35651,                 1.0369,               0.003136,               0.003136,               0.003136
                    210,                0.53081,                0.32118,                0.96386,                0.94393,                0.81544,                0.89579,                0.76715,                0.58103,                0.35592,                  1.037,               0.003103,               0.003103,               0.003103
                    211,                0.52714,                0.32054,                 0.9672,                0.94497,                0.81458,                0.89561,                0.76819,                0.58177,                0.35545,                 1.0376,                0.00307,                0.00307,                0.00307
                    212,                0.52737,                0.32354,                0.96742,                0.94475,                0.81654,                0.89542,                 0.7675,                0.58169,                0.35468,                 1.0375,               0.003037,               0.003037,               0.003037
                    213,                0.52622,                0.31976,                0.96157,                0.95867,                0.80569,                0.89567,                 0.7676,                0.58272,                0.35535,                 1.0382,               0.003004,               0.003004,               0.003004
                    214,                0.52954,                0.31807,                0.96602,                 0.9531,                0.81164,                 0.8959,                0.76769,                0.58329,                0.35587,                 1.0388,               0.002971,               0.002971,               0.002971
                    215,                0.52528,                0.31788,                0.96605,                0.95421,                0.81164,                0.89481,                0.76756,                0.58339,                0.35635,                 1.0389,               0.002938,               0.002938,               0.002938
                    216,                0.52721,                0.31734,                0.96496,                0.95351,                0.81279,                 0.8945,                0.76728,                0.58358,                0.35506,                 1.0389,               0.002905,               0.002905,               0.002905
                    217,                0.52453,                0.31651,                0.96456,                0.95643,                0.81115,                0.89512,                0.76693,                 0.5829,                 0.3545,                 1.0384,               0.002872,               0.002872,               0.002872
                    218,                0.52428,                0.31391,                 0.9615,                0.95515,                0.81259,                0.89523,                0.76791,                0.58251,                0.35439,                 1.0386,               0.002839,               0.002839,               0.002839
                    219,                0.52333,                0.31646,                0.96516,                0.95611,                0.80994,                0.89531,                0.76759,                0.58303,                0.35616,                 1.0391,               0.002806,               0.002806,               0.002806
                    220,                0.51861,                0.31428,                0.96344,                0.95572,                0.81308,                0.89523,                0.76722,                0.58193,                0.35577,                 1.0383,               0.002773,               0.002773,               0.002773
                    221,                0.52225,                0.31585,                0.96346,                0.95255,                0.81605,                0.89562,                0.76757,                0.58235,                0.35594,                 1.0383,                0.00274,                0.00274,                0.00274
                    222,                0.52137,                0.31455,                0.96458,                0.95131,                0.81507,                0.89584,                0.76776,                0.58246,                0.35609,                 1.0383,               0.002707,               0.002707,               0.002707
                    223,                0.51685,                0.31089,                0.96511,                0.94395,                0.81996,                0.89584,                0.76776,                 0.5824,                 0.3562,                 1.0386,               0.002674,               0.002674,               0.002674
                    224,                0.52094,                0.31334,                 0.9616,                0.94666,                0.82045,                0.89603,                 0.7669,                0.58268,                 0.3575,                  1.039,               0.002641,               0.002641,               0.002641
                    225,                0.52213,                0.31558,                0.96273,                0.95106,                0.81768,                0.89617,                0.76691,                0.58299,                0.35707,                 1.0391,               0.002608,               0.002608,               0.002608
                    226,                0.52199,                0.31171,                0.95779,                0.94975,                0.81849,                0.89613,                0.76642,                0.58261,                0.35706,                 1.0391,               0.002575,               0.002575,               0.002575
                    227,                0.52109,                0.31187,                0.96578,                0.94688,                0.81971,                0.89608,                 0.7666,                0.58239,                0.35641,                 1.0392,               0.002542,               0.002542,               0.002542
                    228,                0.51158,                 0.3051,                0.96099,                0.94751,                 0.8213,                0.89526,                 0.7673,                0.58256,                0.35667,                 1.0393,               0.002509,               0.002509,               0.002509
                    229,                0.52106,                0.30944,                0.96405,                0.94488,                0.82192,                0.89566,                0.76665,                0.58229,                0.35676,                 1.0393,               0.002476,               0.002476,               0.002476
                    230,                0.52229,                 0.3126,                0.96182,                 0.9455,                0.82331,                0.89592,                0.76728,                0.58203,                0.35646,                 1.0392,               0.002443,               0.002443,               0.002443
                    231,                0.51733,                  0.313,                0.96248,                0.94566,                0.82192,                0.89544,                0.76754,                0.58186,                0.35512,                 1.0396,                0.00241,                0.00241,                0.00241
                    232,                  0.517,                0.31074,                0.95737,                 0.9459,                0.82116,                0.89479,                  0.768,                 0.5816,                0.35484,                 1.0396,               0.002377,               0.002377,               0.002377
                    233,                0.51545,                 0.3091,                0.96331,                0.94746,                0.82042,                0.89491,                0.76682,                0.58178,                0.35416,                 1.0399,               0.002344,               0.002344,               0.002344
                    234,                0.51243,                0.30836,                0.95655,                0.94692,                0.82044,                0.89499,                0.76634,                0.58179,                 0.3545,                 1.0401,               0.002311,               0.002311,               0.002311
                    235,                0.51351,                0.30719,                0.95883,                0.94949,                0.81851,                0.89517,                  0.767,                0.58164,                0.35388,                   1.04,               0.002278,               0.002278,               0.002278
                    236,                0.51349,                0.30667,                0.95894,                0.94898,                0.81904,                0.89623,                0.76688,                0.58178,                0.35454,                 1.0401,               0.002245,               0.002245,               0.002245
                    237,                0.51805,                0.31032,                0.95723,                0.94706,                0.81849,                0.89608,                0.76704,                0.58171,                0.35402,                   1.04,               0.002212,               0.002212,               0.002212
                    238,                0.51671,                0.30649,                0.95433,                 0.9398,                0.82488,                0.89595,                0.76653,                0.58139,                 0.3532,                 1.0397,               0.002179,               0.002179,               0.002179
                    239,                0.50698,                0.29995,                0.95437,                0.94709,                0.81996,                0.89594,                0.76653,                0.58172,                0.35265,                 1.0402,               0.002146,               0.002146,               0.002146
                    240,                0.51282,                0.30321,                0.96116,                0.94389,                  0.823,                0.89629,                0.76682,                0.58167,                0.35235,                 1.0401,               0.002113,               0.002113,               0.002113
                    241,                0.51645,                0.30781,                0.95929,                0.94283,                0.82302,                0.89579,                0.76681,                0.58156,                0.35186,                 1.0399,                0.00208,                0.00208,                0.00208
                    242,                0.50857,                0.29945,                0.95378,                0.94162,                0.82583,                0.89575,                0.76651,                0.58146,                0.35198,                 1.0401,               0.002047,               0.002047,               0.002047
                    243,                0.50981,                0.30399,                0.95323,                0.93852,                0.82898,                0.89537,                0.76641,                0.58098,                0.35192,                 1.0401,               0.002014,               0.002014,               0.002014
                    244,                0.51251,                0.30505,                0.95422,                0.93896,                0.82828,                0.89556,                0.76625,                0.58056,                0.35097,                 1.0398,               0.001981,               0.001981,               0.001981
                    245,                0.50251,                0.29874,                0.95268,                0.93944,                0.82717,                 0.8954,                0.76637,                0.58071,                 0.3512,                 1.0399,               0.001948,               0.001948,               0.001948
                    246,                0.50535,                0.29684,                0.95371,                0.93995,                0.82703,                0.89531,                0.76669,                0.58092,                0.35154,                 1.0399,               0.001915,               0.001915,               0.001915
                    247,                0.50628,                0.30181,                 0.9613,                0.93832,                0.82877,                0.89504,                0.76703,                0.58091,                0.35205,                 1.0398,               0.001882,               0.001882,               0.001882
                    248,                0.50859,                 0.3007,                0.95665,                0.94547,                0.82436,                0.89494,                0.76655,                0.58095,                0.35211,                 1.0398,               0.001849,               0.001849,               0.001849
                    249,                0.50524,                 0.2982,                0.95416,                0.94651,                0.82247,                0.89516,                0.76709,                0.58143,                0.35272,                 1.0401,               0.001816,               0.001816,               0.001816
                    250,                0.50821,                0.30136,                 0.9522,                0.92419,                0.84051,                0.89592,                0.76672,                0.58156,                0.35343,                 1.0402,               0.001783,               0.001783,               0.001783
                    251,                0.50514,                0.29857,                0.95342,                0.92435,                0.83904,                0.89589,                0.76692,                0.58143,                0.35322,                 1.0404,                0.00175,                0.00175,                0.00175
                    252,                0.50638,                0.29961,                0.95385,                0.92561,                0.83855,                0.89577,                 0.7668,                0.58122,                0.35259,                 1.0405,               0.001717,               0.001717,               0.001717
                    253,                0.50528,                0.29862,                0.95453,                0.92628,                0.83855,                0.89555,                0.76723,                0.58086,                 0.3526,                 1.0406,               0.001684,               0.001684,               0.001684
                    254,                0.50186,                0.29711,                0.95264,                0.92817,                0.83659,                0.89576,                0.76655,                0.58075,                 0.3527,                 1.0407,               0.001651,               0.001651,               0.001651
                    255,                0.50344,                0.29787,                0.95282,                 0.9303,                0.83589,                0.89562,                0.76734,                0.58076,                0.35335,                 1.0406,               0.001618,               0.001618,               0.001618
                    256,                0.50338,                0.29575,                0.95458,                0.92952,                0.83562,                 0.8954,                0.76661,                0.58058,                0.35314,                 1.0402,               0.001585,               0.001585,               0.001585
                    257,                0.50335,                0.29507,                0.95189,                0.93034,                0.83562,                 0.8954,                0.76757,                0.58058,                0.35369,                 1.0403,               0.001552,               0.001552,               0.001552
                    258,                0.50324,                0.29606,                0.95308,                0.93195,                0.83513,                0.89562,                0.76717,                0.58034,                 0.3536,                 1.0404,               0.001519,               0.001519,               0.001519
                    259,                 0.4989,                0.29622,                0.94929,                 0.9328,                0.83529,                0.89542,                0.76715,                0.58053,                0.35339,                 1.0407,               0.001486,               0.001486,               0.001486
                    260,                0.49922,                0.29301,                0.94507,                0.93144,                0.83743,                0.89578,                0.76747,                0.58056,                0.35376,                  1.041,               0.001453,               0.001453,               0.001453
                    261,                0.49623,                0.29022,                0.94816,                 0.9275,                0.83757,                0.89562,                0.76756,                0.58091,                0.35428,                 1.0416,                0.00142,                0.00142,                0.00142
                    262,                0.49458,                0.29188,                0.94626,                0.92715,                0.83757,                0.89567,                0.76746,                0.58097,                0.35452,                 1.0418,               0.001387,               0.001387,               0.001387
                    263,                0.49855,                0.29037,                0.94997,                0.92662,                0.83855,                0.89566,                0.76797,                0.58099,                0.35408,                 1.0418,               0.001354,               0.001354,               0.001354
                    264,                0.49697,                0.29453,                0.94961,                0.93312,                0.83279,                 0.8954,                0.76761,                0.58067,                0.35416,                 1.0417,               0.001321,               0.001321,               0.001321
                    265,                0.49431,                0.28963,                0.94814,                0.93312,                0.83274,                0.89535,                0.76717,                0.58064,                0.35409,                 1.0416,               0.001288,               0.001288,               0.001288
                    266,                0.49833,                0.29104,                0.94974,                0.93326,                0.83461,                0.89529,                0.76762,                0.58065,                0.35387,                 1.0416,               0.001255,               0.001255,               0.001255
                    267,                0.49753,                0.29179,                0.94787,                0.93257,                0.83513,                0.89526,                0.76812,                0.58035,                0.35331,                 1.0415,               0.001222,               0.001222,               0.001222
                    268,                0.49979,                 0.2914,                0.95093,                 0.9317,                0.83423,                0.89531,                0.76789,                0.58029,                0.35318,                 1.0416,               0.001189,               0.001189,               0.001189
                    269,                0.49187,                0.28728,                0.94201,                0.93116,                0.83386,                0.89495,                0.76778,                0.58015,                0.35366,                 1.0417,               0.001156,               0.001156,               0.001156
                    270,                0.49412,                0.28659,                0.94452,                0.93141,                0.83464,                0.89487,                0.76793,                0.58052,                0.35347,                 1.0418,               0.001123,               0.001123,               0.001123
                    271,                0.49832,                0.29333,                0.94981,                0.93319,                0.83364,                0.89488,                0.76762,                0.58043,                0.35352,                 1.0418,                0.00109,                0.00109,                0.00109
                    272,                0.49144,                0.28947,                0.94885,                0.92901,                0.83877,                0.89507,                0.76799,                0.58044,                0.35376,                 1.0419,               0.001057,               0.001057,               0.001057
                    273,                 0.4918,                0.28884,                0.94807,                0.92981,                0.83855,                0.89514,                0.76755,                0.58036,                0.35406,                 1.0419,               0.001024,               0.001024,               0.001024
                    274,                0.49162,                0.28772,                0.94944,                0.93002,                0.83869,                0.89494,                0.76739,                0.58037,                0.35364,                  1.042,               0.000991,               0.000991,               0.000991
                    275,                 0.4937,                0.28744,                0.94282,                0.93102,                0.83855,                  0.895,                0.76722,                0.58066,                0.35326,                 1.0422,               0.000958,               0.000958,               0.000958
                    276,                0.48795,                0.28489,                 0.9459,                0.93218,                0.83611,                0.89483,                0.76671,                0.58067,                0.35347,                 1.0423,               0.000925,               0.000925,               0.000925
                    277,                0.49132,                0.28379,                0.94459,                0.93167,                0.83562,                0.89479,                0.76672,                0.58083,                0.35352,                 1.0423,               0.000892,               0.000892,               0.000892
                    278,                0.49216,                0.28824,                0.94035,                0.93174,                0.83464,                0.89477,                0.76684,                0.58073,                0.35382,                 1.0424,               0.000859,               0.000859,               0.000859
                    279,                0.48918,                0.28366,                0.94566,                0.93115,                0.83806,                 0.8947,                0.76678,                0.58068,                0.35367,                 1.0424,               0.000826,               0.000826,               0.000826
                    280,                0.48935,                0.28341,                0.94226,                 0.9315,                0.83823,                0.89472,                0.76649,                0.58061,                0.35401,                 1.0424,               0.000793,               0.000793,               0.000793
                    281,                0.48907,                0.28253,                0.94515,                0.93242,                0.83708,                0.89469,                0.76667,                0.58049,                0.35369,                 1.0423,                0.00076,                0.00076,                0.00076
                    282,                0.48556,                0.28151,                0.94449,                0.93191,                0.83659,                0.89464,                0.76688,                0.58069,                0.35403,                 1.0424,               0.000727,               0.000727,               0.000727
                    283,                 0.4919,                0.28456,                0.94302,                0.93192,                0.83415,                0.89445,                0.76647,                0.58067,                0.35399,                 1.0426,               0.000694,               0.000694,               0.000694
                    284,                0.48412,                0.28243,                0.94225,                0.93226,                0.83489,                0.89479,                0.76693,                 0.5809,                0.35436,                 1.0427,               0.000661,               0.000661,               0.000661
                    285,                0.48843,                0.28202,                0.94098,                0.93284,                0.83584,                0.89474,                0.76696,                0.58113,                0.35451,                 1.0429,               0.000628,               0.000628,               0.000628
                    286,                0.48903,                0.28723,                0.94344,                0.93283,                0.83571,                0.89444,                0.76684,                0.58139,                0.35481,                 1.0431,               0.000595,               0.000595,               0.000595
                    287,                0.48968,                0.28496,                 0.9421,                0.93208,                0.83659,                0.89461,                0.76711,                0.58158,                0.35507,                 1.0434,               0.000562,               0.000562,               0.000562
                    288,                0.48486,                0.28026,                0.93872,                0.93236,                0.83616,                 0.8949,                0.76725,                0.58185,                0.35523,                 1.0437,               0.000529,               0.000529,               0.000529
                    289,                0.49108,                 0.2828,                0.94144,                0.93189,                0.83674,                0.89484,                0.76728,                0.58177,                0.35517,                 1.0437,               0.000496,               0.000496,               0.000496
                    290,                0.48645,                0.28229,                0.93693,                0.93104,                0.83885,                0.89496,                0.76718,                0.58188,                0.35537,                 1.0438,               0.000463,               0.000463,               0.000463
                    291,                 0.4542,                 0.2522,                0.92648,                0.92825,                0.84051,                 0.8946,                0.76703,                0.58205,                0.35551,                  1.044,                0.00043,                0.00043,                0.00043
                    292,                0.44389,                0.24358,                0.92025,                0.92857,                0.84149,                0.89443,                 0.7666,                0.58197,                 0.3548,                  1.044,               0.000397,               0.000397,               0.000397
                    293,                0.44038,                0.24175,                 0.9195,                0.92864,                0.84039,                 0.8946,                0.76649,                0.58198,                0.35494,                 1.0442,               0.000364,               0.000364,               0.000364
                    294,                0.43658,                0.23775,                0.91818,                0.92843,                0.84002,                0.89441,                0.76663,                0.58219,                0.35496,                 1.0444,               0.000331,               0.000331,               0.000331
                    295,                0.43962,                0.23841,                0.92029,                0.92864,                0.84044,                0.89476,                0.76634,                0.58196,                0.35488,                 1.0445,               0.000298,               0.000298,               0.000298
                    296,                0.43943,                0.23837,                0.92322,                0.92809,                  0.841,                 0.8949,                 0.7667,                0.58206,                0.35504,                 1.0446,               0.000265,               0.000265,               0.000265
                    297,                0.43582,                0.23641,                0.91107,                0.92584,                  0.841,                 0.8951,                0.76698,                0.58227,                0.35496,                 1.0449,               0.000232,               0.000232,               0.000232
                    298,                0.43456,                0.23408,                0.91502,                0.92619,                0.84002,                0.89458,                0.76702,                0.58232,                0.35464,                  1.045,               0.000199,               0.000199,               0.000199
                    299,                0.43646,                0.23773,                0.91397,                0.92768,                0.84002,                0.89467,                0.76733,                0.58228,                0.35472,                 1.0452,               0.000166,               0.000166,               0.000166
                    300,                0.43377,                0.23576,                0.92081,                0.92781,                0.84002,                0.89477,                0.76677,                0.58254,                0.35462,                 1.0455,               0.000133,               0.000133,               0.000133
